text,label
no ,0
yes ,0
no ,0
Mommy fees up juice up ,0
Mommy do what ,0
stickers ,0
red ,0
it fall down ,0
mhm ,0
no ,0
you can CLITIC ,0
yeah ,0
I can CLITIC they can fall down ,0
no ,0
I don CLITIC no wanna CLITIC ,0
what you did at school ,0
he did his work ,0
work ,0
he said he ,0
he said he be fireman ,0
I don CLITIC want ,0
get out of here ,0
I don CLITIC know ,0
no ,0
I CLITIC gonna CLITIC dump it on your hair ,0
on your head ,0
no ,0
no more ,0
no more ,0
no going go outside ,0
I CLITIC going over there ,0
no ,0
I CLITIC tired ,0
I just want get out of here ,0
no ,0
mhm ,0
you make again ,0
one like this ,0
this ,0
this ,0
tricky make these ,0
there fall down ,0
if we make them little tower ,0
I can CLITIC wanna CLITIC sit down on sofa ,0
on the sofa ,0
no look at me ,0
yeah have them at school ,0
no ,0
it fit into her whole mouth ,0
it don CLITIC ,0
hm ,0
yeah tricky put on ,0
yeah tricky ,0
they re CLITIC tricky ,0
no more ,0
no more milk ,0
I go play with Daddy ,0
then can CLITIC bury ,0
so much ,0
ah ,0
look at her ,0
yeah ,0
what the phone ,0
on Mommy knee and on Mommy glasses ,0
down ,0
oh want that ,0
do that ,0
oh ,0
oops ,0
it CLITIC mine ,0
no put it in there ,0
no that block ,0
it CLITIC mine ,0
I CLITIC gonna CLITIC stack and that CLITIC Rachel ,0
no like this ,0
put it that one ,0
put it that way ,0
how about the baby ,0
that CLITIC the that CLITIC the way we you got this belly ,0
yeah ,0
yes it CLITIC milk ,0
it CLITIC baby ,0
it CLITIC ,0
go dodos ,0
that CLITIC my phone ,0
hello ,0
he says there CLITIC some there CLITIC phone ,0
it CLITIC my phone ,0
what CLITIC in there ,0
there CLITIC toys in there ,0
hello ,0
it CLITIC it CLITIC my it CLITIC phone ,0
it CLITIC Mommy ,0
yeah ,0
that CLITIC Rachel ,0
yeah ,0
yeah ,0
that CLITIC Rachel ,0
he got hat ,0
that CLITIC another baby ,0
this is another baby ,0
oh oh for oh lemme CLITIC milk ,0
milk ,0
yeah no he wants some ,0
no that one the baby ,0
the baby ,0
he wants the baby ,0
no wanna CLITIC play with it ,0
I need the phone ,0
I CLITIC talking ,0
hello ,0
hello ,0
no that CLITIC that CLITIC that the elephant ,0
he CLITIC talking the elephant ,0
he CLITIC talking the elephant ,0
Rachel cup have cup cup of tea ,0
there milk in there ,0
yeah ,0
no no it CLITIC nothing there Mama ,0
and there CLITIC no milk in there Mom ,0
I wanna CLITIC drink it ,0
sorry Mom ,0
milk in there ,0
it CLITIC my cup ,0
oh wanna CLITIC ,0
Mommy has milk ,0
Mommy has some milk ,0
where CLITIC the baby ,0
that CLITIC spoon ,0
I CLITIC stirring my cheerios ,0
that CLITIC ,0
mm good ,0
mm ,0
it CLITIC porridge ,0
and more more more milk ,0
mm ,0
how about that cup ,0
that CLITIC my cup ,0
what CLITIC in your cup Hagrid ,0
hm it CLITIC milk in there ,0
no its nothing there Hagrid ,0
oh oh where the baby where the ,0
here Mom ,0
it CLITIC belly ,0
this is jammies ,0
yeah ,0
is tummy ,0
I ll CLITIC touch it ,0
this belly ,0
broke ,0
no he CLITIC not sleeping now ,0
yeah ,0
oh you want some have some cheerios that CLITIC have no the baby ,0
yeah ,0
and like the truck that has some milk ,0
what are you doing ,0
that my favorite ,0
Leg ,0
oh this is my favorite ,0
b ,0
okay ,0
oh yes ,0
oh yes ,0
train bus this this bus ,0
 aiu ,0
what he said ,0
what he said ,0
my mom ,0
it going to it going to someone house ,0
okay ,0
hey ,0
hey dog ,0
bus here ,0
hey why you jump in there ,0
I don waik you do that ,0
doggy ,0
vroom vroom ,0
what he doing ,0
is he ,0
hey what this ,0
you watch ,0
yeah ,0
the bus driver he don f the bunny go in this ,0
no ,0
but know what you just stay on the ground and ll pick you up okay ,0
vroom vroom vroom vroom vroom ,0
ooh hey what ,0
hey where I going ,0
 r ,0
Errr ,0
hey come on ,0
euu ,0
uuu wiii mmm lp ,0
vroom vroom here the park ,0
x go like this ,0
he sliding ,0
yeah and jump wEhEE ,0
and fly ,0
kwu kwu kwu ,0
let go ,0
hey gonna jump off slide ,0
 f ,0
hey what this ,0
what is here ,0
what in there ,0
this is farm ,0
what you do with that ,0
is it ,0
it a trailer for something ,0
is it ,0
yes we do ,0
this ,0
hey ,0
it a train ,0
oh what we do ,0
yeah ,0
but the man is drive ,0
hey see oe ,0
I know ,0
he doing this ,0
and then we take the other guys ride ,0
hey ,0
hey hu ,0
this guy drive ,0
b b b ,0
hey you truck wanna come in ,0
hey ,0
why ,0
okay ,0
vroom hey daun fwyt mi hu ,0
we re going to the park ,0
play ,0
blocks ,0
hey where ,0
look ,0
hey where the other one here ,0
go in the trailer okay ,0
now ll get those kids ,0
okay ,0
follow the main train with these kids on the ,0
okay ,0
vroom vroom ,0
uhoh what you do ,0
uhoh this is the wrong thingy ,0
what ,0
but it not going to go ,0
it won go ,0
there it go ,0
we need to do this and then we won go ,0
there it going ,0
in the car ,0
vroom vroom ,0
the bunny ride vroom train back ,0
vroom ,0
uhoh ,0
b b b ,0
hey ,0
what happen ,0
I like this ,0
how you do this ,0
what ,0
now where does these ,0
like that ,0
no this is the turn ,0
but this turns ,0
this is the ,0
this ,0
hey ,0
this how you turn it on ,0
like that ,0
hm ,0
going to the store ,0
a huge toy ,0
a huge toy ,0
yeah ,0
I don have trunk ,0
I don have the trunk ,0
for huge toy ,0
and huge tent ,0
the tent nis gon if the tent ll has cover ,0
he don has a cover ,0
that why ,0
because this man going front ,0
I going frontwards ,0
grrr ,0
I going fast ,0
yeah know what ,0
these things they are to make me fast ,0
I going fast right now ,0
oh truck broke ,0
uhoh ,0
no am going to drive it ,0
it coming ,0
but you need call me ,0
okay will ,0
okay ,0
ah hey weju vroom vroom ,0
what happened ,0
what do do ,0
no ,0
it in the bus ,0
why ,0
oh ,0
he crash ,0
I want to go see ,0
okay ,0
he got hurt ,0
yeah ,0
uhoh ,0
are both of you hurt ,0
yeah ,0
he has blood on his head ,0
blood ,0
what are we going to do ,0
I can see the ,0
okay ugh see it ,0
I see it ,0
yeah ,0
uhoh ,0
yeah what do we do ,0
yeah look at all the ,0
hey know ,0
found that tool ,0
yes ,0
we need this ,0
now we need hammer ,0
your head ,0
oooh grrrr ,0
not hurt no ,0
does that hurts no ,0
we need an ,1
I can make the airplane ,1
we need call ,1
no Toy Story Three ,1
on ice ,1
no ,1
it CLITIC broken ,1
no ,1
ya ,1
in the airplane ,1
no ,1
I don CLITIC want ,1
let her go in bed ,1
there ,1
there ,1
good night ,1
oh no ,1
I can fix the airplane ,1
I fixed the airplane ,1
to Disney World ,1
the truck ,1
we made it to Disney World ,1
we hafta CLITIC see Toy Story Three ,1
ah ,1
my baby keeps ,1
this milk ,1
woah ,1
me ,1
uhoh ,1
cheers ,1
that CLITIC too hot ,1
need just right ,1
no don CLITIC ,1
I don CLITIC want it ,1
I want some milk ,1
that CLITIC banyu ,1
oops ,1
I barf ,1
that CLITIC ,1
it CLITIC coffee ,1
I barf ,1
boua ,1
I barfed ,1
I CLITIC gonna CLITIC barf ,1
boua ,1
I did barf ,1
disgusting ,1
disgusting ,1
disgusting ,1
ah ,1
it CLITIC cake ,1
water ,0
babies water ,0
the babies ,0
Mama ,0
hat ,0
yeah ,0
caca ,0
yeah ,0
caca ,0
no ,0
yeah ,0
oh no ,0
pee pee ,0
hand ,0
oh no ,0
hm ,0
shoe ,0
this ,0
where CLITIC the eau ,0
for the mom ,0
cup ,0
cakie ,0
plate ,0
cake ,0
is there spoon ,0
there ,0
no not like that ,0
ah ,0
there ,0
no ,0
no ,0
no ,0
no ,0
Mama ,0
Mama ,0
no ,0
look ,0
no look ,0
look ,0
look ,0
no Papa ,0
no ,0
no ,0
no ,0
no ,0
oh Mama ,0
encore ,0
uhoh ,0
la ,0
uhoh cake ,0
no on there ,0
too ,0
cake down ,0
yeah ,0
encore ,0
uhoh ,0
uhoh ,0
uhoh ,0
three ,0
three ,0
oh no on ,0
oh up ,0
oh no ,0
la ,0
there CLITIC more ,0
no ,0
there it is ,0
no ,0
there ,0
there CLITIC orange ,0
there CLITIC ,0
encore ,0
tadah ,0
car ,0
la ,0
no ,0
what CLITIC that ,0
that CLITIC phone ,0
huh ,0
it CLITIC ,0
I wanna CLITIC put it in ,0
yeah ,0
this ,0
what CLITIC that ,0
a brush ,0
what ,0
what CLITIC that ,0
ice ,0
in the cup ,0
woah ,0
here ,0
baby ,0
coffee ,0
in coffee ,0
that CLITIC Nala ,0
that CLITIC ,0
yes ,0
it CLITIC ,0
oh ,0
yeah ,0
uhoh ,0
make here ,0
tea ,0
I make tea ,0
ah ,0
coffee tea ,0
supper ,0
Daddy ,0
Daddy ,0
Daddy ,0
Daddy spoon ,0
Daddy ,0
there ,0
Mommy ,0
Daddy ,0
Mommy ,0
Daddy CLITIC here Mommy ,0
they did s n ,1
what have here ,1
those are markers ,1
I ,1
I gonna draw ,1
hm ,1
okay the stamp ,1
hm ,1
be right back ,1
I got it ,1
I can stamp ,1
stamp ,1
and ,1
David ,1
that a ladybug ,1
I a bee ,1
he a little ,1
oh what that ,1
a beetle ,1
it a beetle one ,1
it a beetle ,1
it all in the rectangle thing ,1
I will color this ,1
what color ,1
I lookit it a paper one ,1
ah ,1
I want to stamp ,1
stamp ,1
it a caterpillar ,1
it is stripes ,1
you stamp it ,1
p purple ,1
what ,1
oh ,1
it in ,1
I ,1
it toys ,1
it a train ,1
it to it could turn the n ,1
it in the n ,1
it called choo choo train ,1
 take ride ,1
hm ,1
it fast ,1
it a bus ,1
it a ride ,1
in the barn ,1
does door open ,1
open ,1
it a doggie ,1
this ,1
this is circle ,1
look it a fish ,1
it a fish ,1
it a ,1
it a star ,1
it a triangle ,1
it a it a triangle ,1
it a bird ,1
lookit the star ,1
in the door ,1
cool ,1
it a game ,1
it it it a driver ,1
in the mirror ,1
it Big Bird ,1
I turned it down ,1
it a ,1
it l ,1
it a left right ,1
left right ,1
what is that ,1
it down in the mirror ,1
I gonna go to ,1
it a left foot it right foot ,1
what ,1
it a bee ,1
it can fly ,1
okay ,1
thank ,1
I bee ,1
oh ,1
go flying ,1
go bees ,1
yeah ,1
finger here here ,1
one finger here ,1
go fly ,1
bzz ,1
bzz ,1
here some firetruck ,1
I don know firetruck ,1
it my blocks ,1
hm ,1
we can build ,1
it gonna build ,1
I another block ,1
I not build that one ,1
 not that ,1
it a car ,1
it a car ,1
it a car ,1
gonna wreck it ,1
and fall down ,1
I build ,1
hm ,1
gonna go round ,1
a ,1
and and n ,1
g ,1
i ,1
it David ,1
here q here g here t here m here o ,1
it Sarah ,1
it Reed ,1
yes ,1
in ra ,1
ah ,1
yeah ,1
bee ,1
yeah ,1
he ew ew yuck ,1
and germy ,1
yeah ,1
he dirty ,1
up the air ,1
and the bunny ,1
yeah ,1
I don know it two blocks here ,1
and the vin and clean is up the air ,1
up the air ,1
we needta CLITIC talk to your mommy ,0
mhm ,0
okay ,0
hi ,0
not here ,0
that was Mommy mommy ,0
Barbara ,0
yes ,0
mhm ,0
because want make tower ,0
it CLITIC gonna CLITIC fall ,0
tower ,0
hi we re CLITIC not here ,0
hm m CLITIC talking to me dad ,0
not here ,0
he wants to put something ,0
he CLITIC going to go to ,0
to the to the Ys ,0
hm no he CLITIC gonna CLITIC watch me ,0
yeah ,0
you can drive the truck ,0
no ,0
Mommy could you he can go in the tunnel ,0
yeah ,0
look ,0
he can go on my legs ,0
come little bit closer ,0
now you can go ,0
no can do it ,0
this car go boom ,0
look ,0
look ,0
oh ,0
she wants some warm milk ,0
to sit up ,0
yeah ,0
and she can sleep better after ,0
lying down ,0
Barbara down too ,0
not coming out ,0
but she wants some tea ,0
yes ,0
tea ,0
yes you want tea ,0
iced tea ,0
now you put it back in ,0
put the blocks ,0
I brush her hair ,0
no ,0
I can CLITIC clean up ,0
call Mama ,0
no ,0
I CLITIC brushing the baby hair ,0
look ,0
good and working ,0
she wants to get haircut ,0
yeah ,0
she have ponytail ,0
mhm ,0
now ,0
and she wants some tea ,0
mhm ,0
put her shirt her pajama down ,0
now you re CLITIC okay ,0
it CLITIC not working ,0
no ,0
now it CLITIC working ,0
is here ,0
no ,0
yeah she CLITIC sad ,0
let her go to bed ,0
no doesn CLITIC want my bed ,0
no thank you ,0
just clean ,0
baby wants talk to his mommy ,0
this is his ear ,0
Mommy CLITIC here ,0
she CLITIC here ,0
she wants to cuddle me ,0
and her and that baby wants to cuddle me ,0
yeah ,0
put the phone away ,0
the pants on ,0
go to bed bed ,0
yeah ,0
go bed ,0
now wake up bed ,0
now baby you can wake up ,0
you can wake up you can wake up you can wake up you can lay down ,0
mhm ,0
ah ,0
okay wake up ,0
dododododododo go to bed ,0
go to bed ,0
yeah ,0
old place ,0
no ,0
wake up ,0
now we brush his hair ,0
she have hair ,0
her haircut ,0
mhm ,0
this her haircut ,0
yeah ,0
uhhuh ,0
yeah ,0
uhhuh ,0
yeah ,0
I CLITIC rubbing his hair ,0
mhm ,0
happy haircut ,0
love you haircut ,0
no Mama no not just ponytail ,0
I just your hair ,0
haircut ,0
now make some my something else ,0
